Target Vertex Index,Source Vertex Index,Best Sigma Coarse,Best Sigma Finer,Best Variance Explained Coarse,Best Variance Explained Finer
10523,2756,0.05,0.05,0.46125922566237565,0.46125922566237565
11194,2756,0.05,0.05,0.4692805372618333,0.4692805372618333
111255,3581,0.05,0.05,0.6452032936056412,0.6452032936056412
117251,3581,0.05,0.05,0.7494611544205776,0.7494611544205776
100553,5559,0.4765306122448979,0.44563058035714276,0.946852695097496,0.9471639457178977
6086,5559,0.4765306122448979,0.4596845105229591,0.983578344566396,0.9836789084954167
6647,6085,0.05,0.05,0.8783856260593674,0.8783856260593674
6646,5548,0.05,0.05,0.9647387266687552,0.9647387266687552
9263,6658,1.1163265306122447,1.0594745495854592,0.9015482258359789,0.9020693105821098
9251,117645,0.9030612244897959,0.886922532684949,0.9284559652828241,0.9284924108712869
8028,6069,1.1163265306122447,1.0341282684948978,0.8752260508408345,0.8785096324779874
103866,2464,0.4765306122448979,0.42487543845663267,0.6691096341288475,0.6750507887611397
3689,3279,0.05,0.05,0.9824062309445475,0.9824062309445475
3696,3279,0.05,0.05,0.8229731295471403,0.8229731295471403
5656,102359,3.888775510204081,3.8398809939014664,0.859915142054759,0.8599340918135912
7295,4990,0.6897959183673469,0.734794323979592,0.09052918039671454,0.10687313049744884
9856,6060,0.9030612244897959,0.8769571109693878,0.836964759804563,0.8371697875233635
8606,7260,1.1163265306122447,1.1202511160714284,0.8795141625491529,0.8795177190968778
117567,101911,0.9030612244897959,0.8483836894132653,0.8225326801309185,0.8240002281994234
9855,101911,0.9030612244897959,0.8657570352359694,0.8479959509245185,0.8487430185160536
9848,101911,0.6897959183673469,0.6397452965561223,0.7862152818541199,0.7870265456086185
9863,6634,0.9030612244897959,0.9422173947704082,0.8948774573084255,0.8951608517249017
106892,99934,0.4765306122448979,0.47215621014030607,0.34028893727751486,0.3404463478085895
3707,2464,0.05,0.05,0.5486667642570375,0.5486667642570375
109459,2756,0.05,0.05,0.2892367511640329,0.2892367511640329
11178,2756,0.05,0.05,0.13543310213461102,0.13543310213461102
111438,4032,0.26326530612244897,0.32208864795918357,-0.11109093004356652,-0.11017124790173471
117880,6645,0.9030612244897959,0.9244031010841836,0.9128593542294985,0.9128969748280849
9862,6614,0.9030612244897959,0.986400370695153,0.8631609236437867,0.8660150066043328
9250,7246,1.1163265306122447,1.1248843072385202,0.8831414679408459,0.8831577808390707
9233,4020,0.05,0.05,0.7676962153284766,0.7676962153284766
123141,98689,0.9030612244897959,0.875016940369898,0.8001945444135241,0.8005606825863774
9861,2756,0.05,0.05,0.43576745328961175,0.43576745328961175
9852,2756,0.05,0.05,0.3806974357072598,0.3806974357072598
118765,101911,0.6897959183673469,0.6875729432397959,0.7919028447503684,0.7919037629412139
102249,2756,0.05,0.05,0.23219536319729805,0.23219536319729805
9229,2756,0.26326530612244897,0.3233741230867346,0.42834681931937013,0.42905855018669237
101770,2756,0.05,0.05,0.1565242210870036,0.1565242210870036
9840,101911,0.4765306122448979,0.46061523437499996,0.7069857784886235,0.7070688716072351
9205,7179,0.05,0.05,0.45443677955324246,0.45443677955324246
9839,7163,0.05,0.05,0.7551004839979242,0.7551004839979242
8576,7179,0.4765306122448979,0.5365623007015308,0.5705634959262448,0.5712192011803385
9838,7163,0.26326530612244897,0.25874043367346933,0.7248235581790735,0.7248236553866464
9204,7163,0.26326530612244897,0.3652291932397957,0.6427688473314236,0.6437598619686722
9847,7163,0.05,0.05,0.7677843252731256,0.7677843252731256
9196,7163,0.26326530612244897,0.32460817920918356,0.7391604090838406,0.7392647375774899
112475,7163,0.05,0.05,0.7508834071042136,0.7508834071042136
9249,6614,1.1163265306122447,1.0943052455357143,0.8365074444337618,0.8366438061084756
9232,3581,0.05,0.05,0.7197609389593191,0.7197609389593191
101602,3581,0.26326530612244897,0.30676578443877545,0.7956443291248197,0.79623258851362
9247,3582,0.05,0.05,0.5897672279610985,0.5897672279610985
9854,2756,0.26326530612244897,0.38435706313775475,0.5872529627920343,0.5951924332379405
118686,7163,0.26326530612244897,0.3497520727040814,0.7171367586825173,0.717318773276405
9231,3582,0.05,0.05,0.5920227938264153,0.5920227938264153
9216,2756,0.05,0.05,0.4817762901987588,0.4817762901987588
9248,3581,0.05,0.05,0.7532688195601132,0.7532688195601132
9230,3582,0.05,0.05,0.4474296054895026,0.4474296054895026
9853,2756,0.05,0.05,0.3211318927154514,0.3211318927154514
9844,2756,0.05,0.05,0.10930827547479993,0.10930827547479993
9845,2756,0.05,0.05,0.42914281671656096,0.42914281671656096
8577,7179,0.05,0.05,0.23192812759780723,0.23192812759780723
8562,7163,0.26326530612244897,0.38991031568877516,0.6917830310698776,0.6940822335178833
116816,101911,0.05,0.05,0.7751801639813638,0.7751801639813638
9195,7163,0.05,0.05,0.769054987860074,0.769054987860074
9184,7163,0.26326530612244897,0.36312101403061203,0.7804535427130566,0.7808370594221576
9837,7163,0.05,0.05,0.7318416899613445,0.7318416899613445
9194,7163,0.4765306122448979,0.47457609215561214,0.7225927542179216,0.7225940658588434
9183,7163,0.26326530612244897,0.36934271364795895,0.7671574229681026,0.7674523056878548
9182,7163,0.4765306122448979,0.5336770567602043,0.6689365104004393,0.6720600783091577
108596,2756,0.05,0.05,0.494061831926353,0.494061831926353
9825,2756,0.05,0.05,0.27740491019301095,0.27740491019301095
8548,7163,0.05,0.05,0.8172011784218969,0.8172011784218969
8549,6614,0.6897959183673469,0.6685766103316326,0.8419672836959213,0.8421894762238344
9172,7163,0.4765306122448979,0.4236654974489796,0.7958970428701699,0.796247938877324
9181,2756,0.05,0.05,0.30973057619065636,0.30973057619065636
113848,6548,0.26326530612244897,0.3747417091836732,0.5088864230816398,0.510353382369487
9171,7163,0.4765306122448979,0.5443803810586736,0.7307965832599178,0.7340757622891348
9170,2756,0.05,0.05,0.3502583155110517,0.3502583155110517
107349,4032,0.26326530612244897,0.32784757653061214,-0.16090806624989318,-0.1582106950149147
9169,4032,0.26326530612244897,0.3360231983418366,-0.20263603211639336,-0.19872724520323337
8541,6625,0.05,0.05,0.8443611046041064,0.8443611046041064
8540,7179,1.1163265306122447,1.0390885084502552,0.8266250660341872,0.8297492319764346
9160,6548,0.26326530612244897,0.37350765306122424,0.5984417046653661,0.5996292955896871
9161,7163,0.4765306122448979,0.5169240274234694,0.7613734880527598,0.7622483224720592
8564,7179,0.05,0.05,0.0497148446085508,0.0497148446085508
100852,4501,0.6897959183673469,0.6660841836734692,-0.30100448448174677,-0.2973598255604215
8563,101911,0.26326530612244897,0.35396843112244875,0.6762644206446788,0.6766556499703549
7922,101911,0.26326530612244897,0.3287216996173468,0.631616315928992,0.6318653984033993
7923,4501,0.6897959183673469,0.6760538903061225,-0.024293513081474094,-0.023281845524067313
7921,101911,0.26326530612244897,0.4007597257653057,0.834384582853566,0.8351485718014695
7920,101911,0.05,0.05,0.8406894011112966,0.8406894011112966
7895,6625,0.05,0.05,0.8689478477358602,0.8689478477358602
7909,6625,0.4765306122448979,0.3918347417091837,0.8605065298981728,0.8606899182631786
98452,6625,0.05,0.05,0.8601490358213039,0.8601490358213039
8533,118665,1.1163265306122447,1.0696130620216837,0.8538020780525556,0.8547871443377778
9162,7179,0.9030612244897959,0.9655876315369898,0.8381914733884009,0.8405204823991597
8523,101911,0.05,0.05,0.8619148353770107,0.8619148353770107
7885,6625,0.05,0.05,0.8618903698971812,0.8618903698971812
7870,101911,0.9030612244897959,0.8754578882334183,0.8600751202425436,0.8603727686521303
101209,4980,0.9030612244897959,0.8583491111288264,0.38247290866118355,0.38998934762063975
109499,4989,0.6897959183673469,0.717482063137755,0.23391249614536047,0.2367861265754524
7911,101911,0.26326530612244897,0.3097995057397958,0.7358553773494423,0.735899146658877
7910,6614,0.6897959183673469,0.6838006218112245,0.8169564981530142,0.8169754139020879
98757,6614,0.6897959183673469,0.7331776147959186,0.8064123630655249,0.8072026293825006
7898,5517,0.9030612244897959,0.8806610730229592,0.5534433986832386,0.5544300614080848
103857,6625,0.05,0.05,0.8567012827277567,0.8567012827277567
7896,6625,0.05,0.05,0.8674038563643826,0.8674038563643826
7247,7225,1.1163265306122447,1.0457930086096938,0.8318572434390411,0.8329932881619552
7248,6062,0.6897959183673469,0.7901666135204084,0.8272211011770123,0.8343274495172085
7899,5528,0.6897959183673469,0.7016517857142857,0.6098229278794514,0.6100097360787304
7912,4989,0.6897959183673469,0.6936356026785713,0.38074278364507175,0.38078399783539785
118736,101911,0.9030612244897959,0.925990513392857,0.8519409381951213,0.8521412831002952
7871,118665,1.1163265306122447,1.115563416772959,0.8617952477524122,0.861795506503466
7277,4989,0.6897959183673469,0.7076470822704082,0.4381209178488107,0.4389706694142259
7278,5001,0.6897959183673469,0.6790852200255102,0.6392702177231251,0.6393766410988632
7262,5538,0.6897959183673469,0.6552387595663265,0.7013392515480963,0.702727022190964
6635,6085,0.05,0.05,0.9100321650091754,0.9100321650091754
7249,6627,0.05,0.05,0.9387200766696914,0.9387200766696914
103643,6073,0.05,0.05,0.9169221224125228,0.9169221224125228
7237,6617,0.4765306122448979,0.442466119260204,0.9798148715095515,0.9799999174961831
7236,7225,0.6897959183673469,0.7032684948979592,0.9326344831634846,0.9327404131814803
7235,117593,1.5428571428571427,1.502176339285714,0.8661404773304403,0.8666656349522043
7897,6588,1.1163265306122447,1.1263560267857142,0.8347892328272231,0.8348317418412352
7224,7225,0.05,0.05,0.9778484374913335,0.9778484374913335
7223,7225,0.4765306122448979,0.518692402742347,0.9365062452386843,0.9370330550789242
7886,7179,1.1163265306122447,1.180155552455357,0.8544044201982168,0.8561835502035
7222,117593,1.5428571428571427,1.4766378348214286,0.8717193835279935,0.8730924176719858
7873,7225,0.05,0.05,0.9530811308933398,0.9530811308933398
7874,7225,0.05,0.05,0.9463600796743784,0.9463600796743784
7872,7225,0.6897959183673469,0.6210184151785714,0.9119545084572688,0.9138242381544611
7858,7180,1.3295918367346937,1.2612295220822702,0.8461955297961583,0.848125559782022
103914,6085,0.05,0.05,0.9836985604346921,0.9836985604346921
5665,7290,2.822448979591836,2.895077427455356,0.8353996772664667,0.8354938485255348
5159,1071,1.9693877551020407,2.039681819993622,0.7613042361268159,0.7614480692960249
5158,843,1.1163265306122447,1.0928880341198977,0.6190028576404969,0.6194695563720964
5157,1072,0.9030612244897959,0.9439811862244898,0.6062818172506075,0.6075367302655653
5156,105129,1.1163265306122447,1.0249709024234694,0.7291753087896105,0.7302444627798536
5686,4050,1.7561224489795917,1.7214801897321428,0.9098910278517647,0.9100207759772383
5155,2382,1.7561224489795917,1.7141058474170918,0.799914838730105,0.8001293747904094
5685,4491,2.182653061224489,2.172794886997767,0.8982663869088379,0.8982707674545497
108371,4020,2.822448979591836,2.849253976004464,0.8245446556595956,0.8245551543794629
5673,100916,2.395918367346938,2.3822307477678564,0.6519063193526256,0.6519104939508067
5698,3212,2.182653061224489,2.21169470962213,0.8422960696463219,0.8423338933108868
5150,7291,2.822448979591836,2.7648423549107135,0.8543769822087061,0.8544474450614665
120643,484,2.182653061224489,2.1966143674266583,0.6227573606360972,0.6227628100475944
109722,485,2.609183673469387,2.591156354631696,0.6571060198136203,0.6571100179701572
5655,7179,3.248979591836734,3.292130102040816,0.8727383488883206,0.8727639391101909
5654,7179,3.675510204081632,3.627502441406249,0.8699978574737622,0.8700167016236322
5118,102359,4.315306122448979,4.3842604158362555,0.8637754952889576,0.8637951875598594
97942,102359,4.10204081632653,4.119716846699616,0.8639552530452641,0.8639569887175261
109709,102359,4.10204081632653,4.11976692044005,0.8626623644729052,0.8626640672239034
5145,7179,3.675510204081632,3.6589991230867343,0.8728690039131152,0.8728712167752832
5149,7304,4.528571428571428,4.57544921875,0.8015865906184872,0.8015906395127349
4677,1404,3.462244897959183,3.4328293407206627,0.7092649203268069,0.7092744388029113
4687,105859,0.6897959183673469,0.7259697863520407,0.6293724472816373,0.6298772948650844
5168,1071,0.6897959183673469,0.7488731664540818,0.7063075254069184,0.7071630905724628
5167,2383,1.5428571428571427,1.524626116071428,0.6787481111137048,0.6788070479075833
5166,4060,1.5428571428571427,1.5200306919642856,0.6366672956680027,0.6367448107194544
4653,7163,3.888775510204081,3.975741290656887,0.8208159383545997,0.8208627889615328
4633,102359,3.888775510204081,3.8951365443638384,0.868171372870182,0.8681716635875448
4634,102359,4.10204081632653,4.125825843032523,0.8423188268615411,0.8423219805514246
4621,110061,4.315306122448979,4.315042737065529,0.8597256235813697,0.8597256238407759
5117,110061,4.10204081632653,4.004747538663903,0.8597188895172423,0.8597718654648987
120997,102359,4.10204081632653,4.17334582270408,0.8632799093357906,0.8633062191073242
4620,11064,4.10204081632653,4.145755191725128,0.8581641367184335,0.8581737665529997
5116,11064,4.10204081632653,4.074450185347576,0.8550356394966938,0.8550396425391492
5648,110061,4.10204081632653,4.0526180345184954,0.8571998382089083,0.8572132781519941
5103,11779,3.888775510204081,3.9868493652343746,0.8601830952287711,0.8602445632016882
5102,11779,4.315306122448979,4.31757123674665,0.8614825454185029,0.8614825645363193
5133,110061,4.10204081632653,4.055322016501911,0.853941531899642,0.8539531167414992
5132,11779,4.315306122448979,4.324840673329879,0.86238546233804,0.8623858055309824
120694,11779,4.10204081632653,4.163531369579079,0.8708526542194931,0.8708713362673102
4608,11779,3.888775510204081,3.872350750358737,0.8720012865858596,0.8720031445872178
4607,117593,5.1683673469387745,5.070324831592792,0.88136001078902,0.8813742120846124
4619,2049,0.26326530612244897,0.2896432557397959,0.8711893367624389,0.8712750312578625
4676,99797,4.10204081632653,4.0489626514668355,0.7092456349704694,0.7092581364628957
4686,1057,0.4765306122448979,0.5199023437500001,0.6907869218949356,0.6916833445414263
4685,98859,1.5428571428571427,1.5632728794642854,0.7172579538568811,0.7173025816262841
4172,2506,0.4765306122448979,0.5449388153698981,0.802471746139169,0.8142026957785242
4183,122657,0.6897959183673469,0.6212878667091837,0.735860670015517,0.7411436696468503
4182,2506,0.4765306122448979,0.42729532047193874,0.7806559003885101,0.7846582206325603
4684,6109,0.05,0.05,0.701185618315189,0.701185618315189
4181,2506,0.05,0.05,0.7911283690311872,0.7911283690311872
4683,6109,0.05,0.05,0.7164669411724147,0.7164669411724147
4696,4532,1.3295918367346937,1.3177112065529335,0.5979711349810131,0.597992559020932
105866,2506,0.05,0.05,0.8212168988316066,0.8212168988316066
4180,6681,0.05,0.05,0.7451423947215079,0.7451423947215079
4193,6109,0.05,0.05,0.6419613761069614,0.6419613761069614
4695,4532,1.3295918367346937,1.381723782286352,0.5603230809487225,0.5607276762780169
4667,7179,7.940816326530611,7.994323780293366,0.820911826750825,0.820912131323785
4159,2918,0.9030612244897959,0.875016940369898,0.8041159067839474,0.8047472075494316
116622,7179,3.462244897959183,3.381690225406569,0.8628484553440727,0.8629192928418128
4149,6604,4.315306122448979,4.303401103117027,0.8624150608808168,0.8624155128254893
106531,11064,4.315306122448979,4.315148091218909,0.82311188307825,0.8231118832100701
4632,11064,4.10204081632653,4.152364925462372,0.8743782021675474,0.8743912577323971
110274,110061,4.10204081632653,4.00144267179528,0.886357842404553,0.8864168124519535
105888,11779,4.9551020408163255,4.857838807397959,0.8766960865176365,0.8767132221992657
113543,11064,4.10204081632653,4.140797891422193,0.8561550328284462,0.8561629736691677
4127,11779,3.888775510204081,3.970614487005739,0.8740637101614079,0.8741076424009845
4606,1350,0.26326530612244897,0.24814811862244898,0.8881066983895443,0.8881365703760212
4618,2900,0.4765306122448979,0.42096639827806115,0.8941383183858597,0.89599965687904
107362,2900,0.4765306122448979,0.4581022799744897,0.914151627000187,0.9143672962125924
105774,116575,0.05,0.05,0.8831158323519614,0.8831158323519614
115412,2900,0.4765306122448979,0.4942143654336734,0.9013886230749372,0.9015923128462024
4126,11093,3.888775510204081,3.9788743373325888,0.8948256881735008,0.8948802174190111
115217,11093,4.315306122448979,4.24487687091438,0.8949077163517355,0.8949285088582913
4597,108782,4.9551020408163255,5.036154735331631,0.8859426488350965,0.8859497746958979
4596,1350,0.26326530612244897,0.2925227200255101,0.880319471438544,0.8805063125250413
4605,2899,0.6897959183673469,0.6648716517857141,0.8883975833461382,0.8889610958088395
4617,2899,0.6897959183673469,0.7508940529336736,0.8764600592783892,0.8793028590693895
106635,2899,0.6897959183673469,0.670125956632653,0.8842018939264036,0.8845689049733189
122577,2899,0.6897959183673469,0.7388360969387756,0.8689492863581162,0.8709663605811583
4122,4069,3.462244897959183,3.4944498614875634,0.8956984239571812,0.895706015010474
4121,1350,0.05,0.05,0.8797561603633828,0.8797561603633828
4120,2900,0.4765306122448979,0.5156210140306122,0.8695565099396418,0.8707193767343324
4192,4532,1.1163265306122447,1.1838621053890304,0.6374451911748937,0.6381871666543362
4694,5021,1.3295918367346937,1.410548917809311,0.5377611603215617,0.5384977923279632
4693,4533,1.3295918367346937,1.319269321986607,0.5808083691749317,0.580828118693021
4179,2506,0.05,0.05,0.7581691084580005,0.7581691084580005
4191,4067,1.3295918367346937,1.3049216757015305,0.6322446947787559,0.6323701425763313
4178,122657,0.05,0.05,0.7718177944083201,0.7718177944083201
4692,3628,1.1163265306122447,1.1860969387755098,0.599048768625011,0.6004813757818608
4190,3629,1.3295918367346937,1.3355646125637755,0.6151605585664843,0.6151705141613301
104651,3629,1.1163265306122447,1.0897265624999997,0.6007213103293274,0.6009542580997479
4176,1316,0.26326530612244897,0.3748445471938773,0.6022933811730435,0.6029166750252449
4177,122657,0.05,0.05,0.7863003183733988,0.7863003183733988
4171,2507,0.05,0.05,0.8657600723254468,0.8657600723254468
4170,2506,0.05,0.05,0.905168379962989,0.905168379962989
110254,2506,0.05,0.05,0.8401113461627167,0.8401113461627167
4168,122657,0.05,0.05,0.9101466367976073,0.9101466367976073
4167,122657,0.05,0.05,0.9294449329909062,0.9294449329909062
4166,2505,0.05,0.05,0.9288702599930028,0.9288702599930028
117246,2505,0.05,0.05,0.7997139694861054,0.7997139694861054
4158,122657,0.6897959183673469,0.5875390624999999,0.8644546087675491,0.8799813210588064
4157,2506,0.4765306122448979,0.4368817761479592,0.8959341279236012,0.9000652877996057
4156,2926,0.4765306122448979,0.46647879464285713,0.9055737458839079,0.9056488466235355
4169,2506,0.05,0.05,0.9188733161620614,0.9188733161620614
4155,2920,0.4765306122448979,0.43613719706632653,0.9143830682899426,0.9150394955549495
4664,539,1.9693877551020407,2.012660435267857,0.7029508024394606,0.7037055625580694
4675,2910,0.4765306122448979,0.5575966597576533,0.7942928495033552,0.798460738062752
4674,2910,0.4765306122448979,0.5265104830994898,0.8169977115586001,0.8186405526568004
4673,2918,0.4765306122448979,0.4802535076530612,0.9268127612036318,0.9268140878473023
4165,2498,0.4765306122448979,0.48220802774234683,0.9228528778730392,0.9228790737812972
4148,2908,5.5948979591836725,5.6836158845862546,0.83988129391148,0.8398853971943787
4147,2920,0.6897959183673469,0.60976881377551,0.8626970374034099,0.8680013982342917
4666,2909,0.05,0.05,0.8745265438508465,0.8745265438508465
4665,136,2.395918367346938,2.384102558992346,0.68037036611107,0.6803967923807733
113829,101318,0.4765306122448979,0.44991191007653053,0.795455977232033,0.7958201809412289
4652,5537,4.741836734693877,4.6803641930404964,0.8652200751387047,0.8652268077075657
4651,1666,0.05,0.05,0.8498168147713656,0.8498168147713656
4137,152,10.5,10.5,0.6539804828333393,0.6539804828333384
122053,11064,4.10204081632653,4.025828583386478,0.7693880202212202,0.7694206390185192
3705,2907,0.6897959183673469,0.6703280452806122,0.6394471481222093,0.6397318542943663
104488,11779,6.2346938775510194,6.233628378109055,0.7665332109582987,0.7665332114760202
3695,117593,3.675510204081632,3.6927391581632647,0.8618483644493828,0.8618512077192084
3694,11093,3.675510204081632,3.6745231285873716,0.902432426323991,0.9024324362969726
4136,11779,3.888775510204081,3.9670067362882646,0.8405446379642574,0.8405869239747213
3688,5024,3.248979591836734,3.171165896045917,0.909006860164645,0.909078736676177
3686,3279,3.248979591836734,3.2576255580357136,0.882800977295636,0.8828014916172374
3687,3251,2.822448979591836,2.874198471380739,0.9039272237547771,0.9039770467693738
4116,2049,0.4765306122448979,0.4063540338010204,0.8686182246257806,0.8733742403948144
4115,2900,0.4765306122448979,0.5203677056760204,0.8740699780177978,0.8757313900022232
4588,2899,0.6897959183673469,0.664669563137755,0.8762975438548294,0.8769264885724614
116905,2049,0.26326530612244897,0.34008529974489776,0.8823345609414014,0.8836854966047999
116717,2900,0.4765306122448979,0.48611706792091836,0.8778544580123706,0.8779285268398077
3676,1350,0.05,0.05,0.8809868957753982,0.8809868957753982
3674,2900,0.4765306122448979,0.4904914700255102,0.8814006739433391,0.8815799946106768
4114,2882,0.6897959183673469,0.6313249362244897,0.8805608732763892,0.8850973982562826
4587,2899,0.4765306122448979,0.5842153619260206,0.8645897777288083,0.8696841848209613
99130,2899,0.6897959183673469,0.6732920121173469,0.8712892567955899,0.871550446888721
4103,2882,0.4765306122448979,0.5795617426658165,0.8957016872026287,0.9024072629741064
4113,2899,0.4765306122448979,0.4609875239158162,0.8779192665069582,0.877992329748627
112010,2899,0.4765306122448979,0.5239975286989795,0.8630884600965711,0.8644054767474255
4102,2899,0.05,0.05,0.8098900601757557,0.8098900601757557
98717,2899,0.05,0.05,0.8289882141001496,0.8289882141001496
3659,2900,0.4765306122448979,0.4591260762117346,0.8962809085541983,0.8965238261763222
120039,2882,0.4765306122448979,0.5690445631377552,0.8826597495268048,0.8884086960958563
4563,2899,0.26326530612244897,0.3142729591836734,0.7741459624933715,0.7742067027666947
4581,2899,0.05,0.05,0.7826055072409726,0.7826055072409726
4086,2899,0.4765306122448979,0.5319086814413266,0.8353030082430256,0.8369913931188286
120678,2899,0.4765306122448979,0.5670900430484695,0.8456338820577548,0.8512137174197423
3645,2049,0.26326530612244897,0.38574537627550987,0.8531680969337346,0.8589651544974828
4085,2899,0.26326530612244897,0.3801407047193875,0.7851342364755702,0.7856092462433923
3644,2882,0.6897959183673469,0.6146863042091837,0.8472202600236749,0.8540657186032731
3643,2899,0.4765306122448979,0.5145041454081632,0.8226863047894968,0.8232475599243393
4084,2899,0.26326530612244897,0.3511403858418365,0.7817325533750203,0.7820244159511018
4562,2899,0.26326530612244897,0.2887691326530612,0.7664330283876771,0.76644583777075
3657,2899,0.26326530612244897,0.3971603954081629,0.7884160563946081,0.7892037119530803
4101,2899,0.05,0.05,0.7392848874371166,0.7392848874371166
4561,2899,0.26326530612244897,0.31283322704081623,0.7490577017286897,0.7491144865199889
122379,2899,0.26326530612244897,0.3463584183673467,0.754205249107911,0.7544920245532563
3305,2464,0.05,0.05,0.6769644272280014,0.6769644272280014
3304,2464,0.05,0.05,0.7026271730802274,0.7026271730802274
3706,2464,0.05,0.05,0.5230589413952477,0.5230589413952477
3303,2486,2.395918367346938,2.3904784159757644,0.6152609330874572,0.6152638240790882
3704,2486,7.087755102040815,7.0900046336894125,0.7651174420194359,0.7651174430460785
100947,2907,1.9693877551020407,1.9765037069515303,0.7149061872943967,0.7149157409153484
3290,1689,3.035714285714285,3.1127929687499996,0.8053715506401578,0.8054180709937524
121250,3279,0.05,0.05,0.8843051582160746,0.8843051582160746
3289,5559,3.035714285714285,3.0950055803571423,0.8838196924129823,0.8838737612954258
3278,4069,2.609183673469387,2.677152398557079,0.9037180398645962,0.9038511411822239
3277,3639,2.609183673469387,2.544145183952487,0.8911783310403169,0.8913095205278095
3677,3650,2.822448979591836,2.8564892578125,0.8904053641450272,0.8904276266049821
3263,3650,2.395918367346938,2.415923349808673,0.8850093969687898,0.8850256446596285
3262,1654,0.05,0.05,0.8935209067939989,0.8935209067939989
121992,99677,0.4765306122448979,0.47532067123724486,0.8960798367908454,0.8960814853258878
3660,2049,0.26326530612244897,0.30110969387755093,0.9145200752682757,0.9147039271808107
3248,2049,0.26326530612244897,0.32563655931122437,0.8962218603965086,0.8969585753159204
4112,2899,0.05,0.05,0.75619614285608,0.75619614285608
3259,2899,0.05,0.05,0.7859185607135597,0.7859185607135597
3246,2899,0.4765306122448979,0.5632740752551022,0.8463299463280158,0.850852435796672
3240,2049,0.4765306122448979,0.3976983019770408,0.8593249778920163,0.8646499306073542
3241,2049,0.4765306122448979,0.4072847576530612,0.8477554691109488,0.8519508618438961
3658,2049,0.26326530612244897,0.369394132653061,0.8604311507358344,0.8641894273474281
3247,2049,0.4765306122448979,0.4152889827806122,0.8614435821643383,0.8650290968412435
2867,2464,0.4765306122448979,0.497099609375,0.7577256308432588,0.7588669030427644
2887,2464,0.05,0.05,0.6898746532894374,0.6898746532894374
2886,2063,0.26326530612244897,0.36949697066326503,0.805603579169595,0.8077711172634133
102570,2063,0.05,0.05,0.7512593936824543,0.7512593936824543
3302,105007,1.7561224489795917,1.7634110431281886,0.7630836027334641,0.7631046314026542
3301,1688,2.182653061224489,2.111514344507334,0.8604534828058649,0.8608388472152435
98692,4069,2.609183673469387,2.531978336256377,0.869662895938327,0.8698417393346687
103309,3650,2.395918367346938,2.381587312659438,0.8822534312077784,0.8822622724334322
2849,115511,2.182653061224489,2.129632070113201,0.8770016290660306,0.8771849550083934
2838,123245,2.182653061224489,2.1478563705755733,0.88947588743635,0.8895579044736246
3675,2049,0.26326530612244897,0.28830636160714285,0.8990543796738437,0.8991209411638083
2837,1654,0.05,0.05,0.9139653372690925,0.9139653372690925
3261,1350,0.05,0.05,0.9224734159852672,0.9224734159852672
3250,1350,0.05,0.05,0.9252592793742553,0.9252592793742553
2836,1350,0.05,0.05,0.941397091342404,0.941397091342404
3260,2882,0.6897959183673469,0.6391390306122449,0.8635337905885022,0.8667453829693285
3673,2899,0.26326530612244897,0.29432238520408155,0.8361771208869335,0.8361905037149531
3672,2899,0.26326530612244897,0.296173469387755,0.8238364580574892,0.8238579971280983
2833,1350,0.05,0.05,0.9208034572827686,0.9208034572827686
3249,1666,0.05,0.05,0.8974642247577193,0.8974642247577193
2825,1666,0.05,0.05,0.8772846852291717,0.8772846852291717
3242,2049,0.26326530612244897,0.3592131696428569,0.8695320828447068,0.872021382815108
116825,2049,0.26326530612244897,0.3827630739795915,0.8621911997823065,0.8669706305522707
113865,2049,0.4765306122448979,0.42496851084183673,0.8475714173383453,0.849914507149713
107797,2049,0.4765306122448979,0.39862902582908166,0.8566081279340282,0.8617072101534814
2823,2049,0.26326530612244897,0.38332868303571394,0.8700544087860715,0.8748802408512791
2866,2464,0.05,0.05,0.7761958217207738,0.7761958217207738
2463,2063,0.26326530612244897,0.27694276147959174,0.8920351417937555,0.8920423516080022
98243,98949,0.26326530612244897,0.3896018016581629,0.8466075444308933,0.84784498191707
115720,113169,0.05,0.05,0.8921243711616489,0.8921243711616489
2454,113169,0.05,0.05,0.8933271656283729,0.8933271656283729
2850,103205,0.4765306122448979,0.5427050781250001,0.8672412996500436,0.86999859003857
102436,2811,2.182653061224489,2.1183351353236604,0.8738732674419988,0.8741981498258508
2441,1350,0.05,0.05,0.8902145618223734,0.8902145618223734
2431,1350,0.05,0.05,0.9175919759358733,0.9175919759358733
121564,1350,0.05,0.05,0.9321820433132085,0.9321820433132085
2420,1666,0.05,0.05,0.9075961882941481,0.9075961882941481
2430,1350,0.05,0.05,0.9150958260632942,0.9150958260632942
2824,1666,0.05,0.05,0.8686335516507709,0.8686335516507709
2419,2049,0.4765306122448979,0.3969537228954082,0.8746934718482035,0.8799076938410296
2016,1666,0.05,0.05,0.91045300222873,0.91045300222873
2832,2049,0.4765306122448979,0.40495794802295915,0.8719062214740975,0.8762096735374364
2472,98949,0.26326530612244897,0.34250199298469375,0.9206989086079962,0.921486306112889
110594,2063,0.05,0.05,0.9242160783403951,0.9242160783403951
2052,1667,0.26326530612244897,0.2841928411989796,0.9308321099338919,0.9309668840531151
2051,1654,0.05,0.05,0.921591861662209,0.921591861662209
2443,2456,0.26326530612244897,0.2967390784438775,0.8848983781030333,0.8849265081223119
